Timestamp,BUS_Voltage(V),BUS_Current(A),BUS_Phase_Current(A),BUS_RoationSpeed(rpm)
1687768783.1307142,72.7,0.0,0.0,28800
1687768783.230671,72.7,0.0,0.0,28800
1687768783.3307128,72.7,0.0,0.0,28800
1687768783.4307153,72.7,0.0,0.0,28800
1687768783.5307157,72.7,0.0,0.0,28800
1687768783.6307075,72.7,0.0,0.0,28800
1687768783.7307065,72.7,0.0,0.0,28800
1687768783.8307137,72.7,0.0,0.0,28800
1687768783.9307137,72.7,0.0,0.0,28800
1687768784.0307274,72.7,0.0,0.0,28800
1687768784.130708,72.7,0.0,0.0,28800
1687768784.2306693,72.7,0.0,0.0,28800
1687768784.3307085,72.7,0.0,0.0,28800
1687768784.4307203,72.7,0.0,0.0,28800
1687768784.5307403,72.7,0.0,0.0,28800
1687768784.630675,72.7,0.0,0.0,28800
1687768784.7307153,72.7,0.0,0.0,28800
1687768784.830693,72.7,0.0,0.0,28800
1687768784.93067,72.7,0.0,0.0,28800
1687768785.0306726,72.7,0.0,0.0,28800
1687768785.130716,72.7,0.0,0.0,28800
1687768785.2306743,72.7,0.0,0.0,28800
1687768785.330681,72.7,0.0,0.0,28800
1687768785.430678,72.7,0.0,0.0,28800
1687768785.5307343,72.7,0.0,0.0,28800
1687768785.6306727,72.7,0.0,0.0,28800
1687768785.7307224,72.7,0.0,0.0,28800
1687768785.8307185,72.7,0.0,0.0,28800
1687768785.93072,72.7,0.0,0.0,28800
1687768786.0307174,72.7,0.0,0.0,28800
1687768786.1307132,72.7,0.0,0.0,28800
1687768786.2305474,72.7,0.0,0.0,28800
1687768786.3305483,72.7,0.0,0.0,28800
1687768786.4305506,72.7,0.0,0.0,28800
1687768786.5305486,72.7,0.0,0.0,28800
1687768786.6305578,72.7,0.0,0.0,28800
1687768786.7305596,72.7,0.0,0.0,28800
1687768786.830551,72.7,0.0,0.0,28800
1687768786.9307127,72.7,0.0,0.0,28800
1687768787.030676,72.7,0.0,0.0,28800
1687768787.1307213,72.7,0.0,0.0,28800
1687768787.2307143,72.7,0.0,0.0,28800
1687768787.3306832,72.7,0.0,0.0,28800
1687768787.4307206,72.7,0.0,0.0,28800
1687768787.5307243,72.7,0.0,0.0,28800
1687768787.6307187,72.7,0.0,0.0,28800
1687768787.730701,72.7,0.0,0.0,28800
1687768787.8306842,72.7,0.0,0.0,28800
1687768787.9307225,72.7,0.0,0.0,28800
1687768788.0307987,72.7,0.0,0.0,28800
1687768788.1306572,72.7,0.0,0.0,28800
1687768788.2305598,72.7,0.0,0.0,28800
1687768788.3305585,72.7,0.0,0.0,28800
1687768788.430559,72.7,0.0,0.0,28800
1687768788.5305574,72.7,0.0,0.0,28800
1687768788.630557,72.7,0.0,0.0,28800
1687768788.7305582,72.7,0.0,0.0,28800
1687768788.8305597,72.7,0.0,0.0,28800
1687768788.9307308,72.7,0.0,0.0,28800
1687768789.030719,72.7,0.0,0.0,28800
1687768789.130681,72.7,0.0,0.0,28800
1687768789.230721,72.7,0.0,0.0,28800
1687768789.3307197,72.7,0.0,0.0,28800
1687768789.4307292,72.7,0.0,0.0,28800
1687768789.5307312,72.7,0.0,0.0,28800
1687768789.6307373,72.7,0.0,0.0,28800
1687768789.7307239,72.7,0.0,0.0,28800
1687768789.8307207,72.7,0.0,0.0,28800
1687768789.9307735,72.7,0.0,0.0,28800
1687768790.0307338,72.7,0.0,0.0,28800
1687768790.130692,72.7,0.0,0.0,28800
1687768790.2306943,72.7,0.0,0.0,28800
1687768790.3307312,72.7,0.0,0.0,28800
1687768790.4306836,72.7,0.0,0.0,28800
1687768790.530727,72.7,0.0,0.0,28800
1687768790.6307292,72.7,0.0,0.0,28800
1687768790.7307312,72.7,0.0,0.0,28800
1687768790.8307362,72.7,0.0,0.0,28800
1687768790.93079,72.7,0.0,0.0,28800
1687768791.0307348,72.7,0.0,0.0,28800
1687768791.1306906,72.7,0.0,0.0,28800
1687768791.2307253,72.7,0.0,0.0,28800
1687768791.330731,72.7,0.0,0.0,28800
1687768791.4306903,72.7,0.0,0.0,28800
1687768791.5306923,72.7,0.0,0.0,28800
1687768791.6306937,72.7,0.0,0.0,28800
1687768791.7307355,72.7,0.0,0.0,28800
1687768791.8307166,72.7,0.0,0.0,28800
1687768791.930565,72.7,0.0,0.0,28800
1687768792.0305674,72.7,0.0,0.0,28800
1687768792.1305668,72.7,0.0,0.0,28800
1687768792.2305655,72.7,0.0,0.0,28800
1687768792.330565,72.7,0.0,0.0,28800
1687768792.4305718,72.7,0.0,0.0,28800
1687768792.5305715,72.7,0.0,0.0,28800
1687768792.6307697,72.7,0.0,0.0,28800
1687768792.7305706,72.7,0.0,0.0,28800
1687768792.830574,72.7,0.0,0.0,28800
1687768792.9305718,72.7,0.0,0.0,28800
1687768793.0305715,72.7,0.0,0.0,28800
1687768793.130571,72.7,0.0,0.0,28800
1687768793.230572,72.7,0.0,0.0,28800
1687768793.3305666,72.7,0.0,0.0,28800
1687768793.4307437,72.7,0.0,0.0,28800
1687768793.5307376,72.7,0.0,0.0,28800
1687768793.6307354,72.7,0.0,0.0,28800
1687768793.7307353,72.7,0.0,0.0,28800
1687768793.8307433,72.7,0.0,0.0,28800
1687768793.9307022,72.7,0.0,0.0,28800
1687768794.0307422,72.7,0.0,0.0,28800
1687768794.130744,72.7,0.0,0.0,28800
1687768794.230764,72.7,0.0,0.0,28800
1687768794.3307478,72.7,0.0,0.0,28800
1687768794.4308195,72.7,0.0,0.0,28800
1687768794.5307405,72.7,0.0,0.0,28800
1687768794.630743,72.7,0.0,0.0,28800
1687768794.7307453,72.7,0.0,0.0,28800
1687768794.8307476,72.7,0.0,0.0,28800
1687768794.9307513,72.7,0.0,0.0,28800
1687768795.0307071,72.7,0.0,0.0,28800
1687768795.130798,72.7,0.0,0.0,28800
1687768795.2307065,72.7,0.0,0.0,28800
1687768795.330705,72.7,0.0,0.0,28800
1687768795.4307091,72.7,0.0,0.0,28800
1687768795.530745,72.7,0.0,0.0,28800
1687768795.6307375,72.7,0.0,0.0,28800
1687768795.7306554,72.7,0.0,0.0,28800
1687768795.830679,72.7,0.0,0.0,28800
1687768795.930709,72.7,0.0,0.0,28800
1687768796.0307517,72.7,0.0,0.0,28800
1687768796.1307611,72.7,0.0,0.0,28800
1687768796.2307422,72.7,0.0,0.0,28800
1687768796.3307176,72.7,0.0,0.0,28800
1687768796.430748,72.7,0.0,0.0,28800
1687768796.5307477,72.7,0.0,0.0,28800
1687768796.630754,72.7,0.0,0.0,28800
1687768796.7307172,72.7,0.0,0.0,28800
1687768796.8307543,72.7,0.0,0.0,28800
1687768796.9307601,72.7,0.0,0.0,28800
1687768797.0307434,72.7,0.0,0.0,28800
1687768797.1307526,72.7,0.0,0.0,28800
1687768797.2307537,72.7,0.0,0.0,28800
1687768797.3307145,72.7,0.0,0.0,28800
1687768797.4307077,72.7,0.0,0.0,28800
1687768797.5307465,72.7,0.0,0.0,28800
1687768797.6307137,72.7,0.0,0.0,28800
1687768797.7307541,72.7,0.0,0.0,28800
1687768797.830708,72.7,0.0,0.0,28800
1687768797.930755,72.7,0.0,0.0,28800
1687768798.0307555,72.7,0.0,0.0,28800
1687768798.1307166,72.7,0.0,0.0,28800
1687768798.230754,72.7,0.0,0.0,28800
1687768798.3307304,72.7,0.0,0.0,28800
1687768798.4307625,72.7,0.0,0.0,28800
1687768798.5307214,72.7,0.0,0.0,28800
1687768798.6307554,72.7,0.0,0.0,28800
1687768798.7307625,72.7,0.0,0.0,28800
1687768798.8307474,72.7,0.0,0.0,28800
1687768798.930756,72.7,0.0,0.0,28800
1687768799.030806,72.7,0.0,0.0,28800
1687768799.1307166,72.7,0.0,0.0,28800
1687768799.2305849,72.7,0.0,0.0,28800
1687768799.330586,72.7,0.0,0.0,28800
1687768799.430585,72.7,0.0,0.0,28800
1687768799.530586,72.7,0.0,0.0,28800
1687768799.6305842,72.7,0.0,0.0,28800
1687768799.7305896,72.7,0.0,0.0,28800
1687768799.830584,72.7,0.0,0.0,28800
1687768799.9307535,72.7,0.0,0.0,28800
1687768800.0307567,72.7,0.0,0.0,28800
1687768800.1307847,72.7,0.0,0.0,28800
1687768800.2307138,72.7,0.0,0.0,28800
1687768800.3307242,72.7,0.0,0.0,28800
1687768800.430761,72.7,0.0,0.0,28800
1687768800.5307791,72.7,0.0,0.0,28800
1687768800.6307578,72.7,0.0,0.0,28800
1687768800.7307527,72.7,0.0,0.0,28800
1687768800.8307183,72.7,0.0,0.0,28800
1687768800.9307163,72.7,0.0,0.0,28800
1687768801.0307586,72.7,0.0,0.0,28800
1687768801.1307213,72.7,0.0,0.0,28800
1687768801.230763,72.7,0.0,0.0,28800
1687768801.3307574,72.7,0.0,0.0,28800
1687768801.4307296,72.7,0.0,0.0,28800
1687768801.5307767,72.7,0.0,0.0,28800
1687768801.6307552,72.7,0.0,0.0,28800
1687768801.73076,72.7,0.0,0.0,28800
